exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,596dadaf-a642-4fc2-9686-9b97880fd00d,highQuality-reads100_batch5_47.fastq,none,69.06,78.88,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,309,1209,69.108,https://card.mcmaster.ca/ontology/40021,antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2318,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,87efc192-c07a-4e12-b069-154cc1ff3a59,highQuality-reads100_batch5_47.fastq,none,75,82.08,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,854,1409,36.828,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e460563b-9ea0-4451-a9c5-24936f9c4fd6,highQuality-reads100_batch5_47.fastq,none,70,80.83,protein variant model,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,2210,2679,38.379,https://card.mcmaster.ca/ontology/40319,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2257,2772,Pseudomonas aeruginosa PAO1,208964,47
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,4886bf6d-a66c-45d4-bd9d-07f2cdaebe82,highQuality-reads100_batch5_47.fastq,none,93.04,93.86,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,276,390,81.56,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,27746455-c8e7-4eb9-bf30-92534fa0c6b1,highQuality-reads100_batch5_47.fastq,none,80.9,89.44,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,361,704,97.384,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2463287f-1922-44ba-a051-d66ac107218c,highQuality-reads100_batch5_47.fastq,none,77.01,86.29,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,1224,1541,29.298,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c5c58a66-a0ef-4f04-b55d-96fddaab09a9,highQuality-reads100_batch5_47.fastq,none,84.13,88.63,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,806,1116,92.683,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,536db2a8-4a9e-4e14-9a72-71376043ca7e,highQuality-reads100_batch5_47.fastq,none,94.81,98.65,protein homolog model,CfxA4,543,773,42.155,https://card.mcmaster.ca/ontology/39439,beta-lactam resistance gene. antibiotic inactivation enzyme,2061,967,Bacteroides fragilis,817,372
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,77baa004-6586-4b93-a7c2-e114ba61dbe9,highQuality-reads100_batch5_47.fastq,none,71.82,80.16,protein homolog model,oprJ,168,1188,70.784,https://card.mcmaster.ca/ontology/37182,efflux pump conferring antibiotic resistance,1890,1441,Pseudomonas aeruginosa,287,179
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,efc7f98a-2211-4acd-9cf8-48475f3ba6c3,highQuality-reads100_batch5_47.fastq,none,79.1,88.11,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,345,976,87.034,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,3fad2ef0-53a8-4ae3-b05c-647985b2f7a1,highQuality-reads100_batch5_47.fastq,none,94.34,98.04,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to streptomycin,1474,1525,27.749,https://card.mcmaster.ca/ontology/40143,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2329,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ad27dbc3-36f0-45c2-bbac-6b980ba04398,highQuality-reads100_batch5_47.fastq,none,85.1,90.14,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,252,1544,83.679,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,36b0a25c-83a2-4f7b-8330-9f31c3564617,highQuality-reads100_batch5_47.fastq,none,91.3,95.45,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to spectinomycin,1304,1415,50.667,https://card.mcmaster.ca/ontology/39961,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2313,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6d33b439-3751-4862-ac1f-9cc88a9c40a3,highQuality-reads100_batch5_47.fastq,none,84.04,89.16,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,231,686,92.713,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,39b9a1b5-492f-4fb3-a854-1ee33515e161,highQuality-reads100_batch5_9.fastq,none,77.4,84.96,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,598,877,99.642,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,347737d7-3e45-424e-88cf-c66894d32574,highQuality-reads100_batch5_9.fastq,none,94.9,98.15,protein homolog model,sul2,337,729,47.98,https://card.mcmaster.ca/ontology/36551,sulfonamide resistance gene. antibiotic target replacement protein,0175,817,Vibrio cholerae,666,537
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6c3d2cc2-5234-481b-97c8-1245e87ea6a2,highQuality-reads100_batch5_9.fastq,none,97.59,99.59,protein homolog model,dfrF,0,496,100,https://card.mcmaster.ca/ontology/39301,trimethoprim resistance gene. antibiotic target replacement protein,0741,496,Enterococcus faecalis,1351,774
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,fb8174cb-463c-4577-b393-4cdd3a26d984,highQuality-reads100_batch5_9.fastq,none,73.44,82.46,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,1042,1409,24.353,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0e230a3a-8e24-4b02-a135-8c32db315631,highQuality-reads100_batch5_9.fastq,none,76.8,85.29,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to tobramycin,242,1005,65.782,https://card.mcmaster.ca/ontology/39992,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2349,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2ed050c1-cd91-4592-9b70-59d6fbf2f076,highQuality-reads100_batch5_9.fastq,none,78.15,86.91,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,125,1306,78.681,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5f4aa83f-2c69-4bc8-87b1-c53ba43e6dbf,highQuality-reads100_batch5_9.fastq,none,74.39,84.72,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,749,1217,55.072,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c60e2a71-d1a4-49b9-945a-6979a85d9746,highQuality-reads100_batch5_9.fastq,none,72.76,83.61,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,450,1047,97.265,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0ba52ed6-2dfb-4a80-9a3a-a68eefc86bdd,highQuality-reads100_batch5_9.fastq,none,82.14,90.55,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to streptomycin,840,1105,72.118,https://card.mcmaster.ca/ontology/40076,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2315,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1b9bb37c-83f6-4813-b5e9-932bcc0f520e,highQuality-reads100_batch5_9.fastq,none,92.41,94.81,protein homolog model,tetG,767,1002,19.983,https://card.mcmaster.ca/ontology/36313,efflux pump conferring antibiotic resistance,1671,1176,Pseudomonas sp.,306,281
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e318a580-fd6e-4c43-aed3-9466f2786bd1,highQuality-reads100_batch5_9.fastq,none,76.01,81.47,protein homolog model,efpA,843,1387,92.617,https://card.mcmaster.ca/ontology/40726,efflux pump conferring antibiotic resistance,0608,1593,Mycobacterium tuberculosis H37Rv,83332,136
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7386fc14-aa05-4252-9aec-d3f7bc267438,highQuality-reads100_batch5_9.fastq,none,68.12,81.8,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to gentamicin C,690,1215,34.047,https://card.mcmaster.ca/ontology/39980,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2330,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c840499c-60fb-48b2-9c3d-ae3a6ff900c0,highQuality-reads100_batch5_9.fastq,none,77.91,85.46,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,250,488,33.761,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6ac068c3-f54e-4289-892b-7b66248bf591,highQuality-reads100_batch5_9.fastq,none,72.61,80.06,rRNA mutation model,Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline,242,1396,77.658,https://card.mcmaster.ca/ontology/40101,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2336,1486,Propionibacterium acnes,1747,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f9a280ad-c2e6-49fb-a6a3-26a659f9a7ef,highQuality-reads100_batch5_9.fastq,none,77.13,86.05,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,1146,1500,93.49,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,203c0bf6-c8d5-4dca-b303-ad12d09d7d22,highQuality-reads100_batch5_9.fastq,none,75,81.72,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,759,1341,92.405,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1fafad47-956d-4d5c-b7c7-5ebe8dd3ef60,highQuality-reads100_batch5_9.fastq,none,74.61,85.21,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to G418,885,1429,35.279,https://card.mcmaster.ca/ontology/39981,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2310,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cde371e2-01c1-434d-8375-1a6901b3ffa0,highQuality-reads100_batch5_9.fastq,none,71.96,78.81,protein variant model,Enteroccocus faecium EF-Tu mutants conferring resistance to GE2270A,135,1157,80.346,https://card.mcmaster.ca/ontology/40022,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2260,1272,Enterococcus faecium DO,333849,220
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7fd074a3-0e24-4378-86de-3f445cdb22c6,highQuality-reads100_batch5_9.fastq,none,84.59,90.73,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,744,1005,99.605,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cce42a5a-875d-436d-81a9-5be82da371e8,highQuality-reads100_batch5_9.fastq,none,74.76,81.35,protein variant model,Planobispora rosea EF-Tu mutants conferring resistance to inhibitor GE2270A,1,1124,94.054,https://card.mcmaster.ca/ontology/39945,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2272,1194,Planobispora rosea,35762,265
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,703bb1b1-56c7-4aa2-ba71-f84a320dbd37,highQuality-reads100_batch5_9.fastq,none,75.21,85.17,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,859,1535,53.74,https://card.mcmaster.ca/ontology/40020,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2346,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,54be0c86-4b4d-48a2-8d66-9849aa4f369b,highQuality-reads100_batch5_9.fastq,none,74.11,82.29,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to amikacin,191,1187,82.466,https://card.mcmaster.ca/ontology/40116,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2328,1441,Mycobacterium,1763,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7cd768ce-2d91-49ca-965c-1ead66c7b50f,highQuality-reads100_batch5_9.fastq,none,72.16,81.85,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,494,1087,44.64,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,80e5d8d1-3285-472c-bf91-5b406ffe6314,highQuality-reads100_batch5_9.fastq,none,78.33,84.73,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,1049,1537,74.074,https://card.mcmaster.ca/ontology/40021,antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2318,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f8be250a-7ff2-4347-9984-b4e723d94ea5,highQuality-reads100_batch5_9.fastq,none,75.69,84.72,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,1142,1545,92.428,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c636c356-8793-4849-afc4-0d2a7d3cd0cd,highQuality-reads100_batch5_9.fastq,none,79.69,84.65,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin,1284,1537,40.132,https://card.mcmaster.ca/ontology/40077,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2321,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,df8db838-63b3-44d8-9e86-d2c6f85e3a78,highQuality-reads100_batch5_9.fastq,none,78.64,86.85,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to gentamicin C,480,986,38.059,https://card.mcmaster.ca/ontology/39980,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2330,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,49b62ed6-bad0-493e-822c-e8ee66e78a6f,highQuality-reads100_batch5_9.fastq,none,77.04,85.96,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,410,717,99.663,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cc15ddcf-d36c-41b4-879c-5619a358c46f,highQuality-reads100_batch5_43.fastq,none,79.44,85.38,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,601,1187,97.143,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d86b7759-24bc-4743-8d7a-618b26efd0a5,highQuality-reads100_batch5_43.fastq,none,71,78.01,protein homolog model,ceoB,92,1169,88.87,https://card.mcmaster.ca/ontology/39444,efflux pump conferring antibiotic resistance,0147,3085,Burkholderia cepacia,292,40
